,income
19648,1
12780,1
27555,1
20932,1
2592,1
26902,1
21831,0
19019,1
25778,1
12419,1
7062,1
14336,1
31595,1
15627,0
5926,1
11644,1
28712,1
7042,1
9701,1
27126,1
6001,1
5810,1
29361,1
4947,0
10668,1
16836,1
18070,1
10972,1
13066,1
24598,1
17841,1
19478,1
12199,1
30635,1
25939,1
26954,1
8440,1
3763,0
21213,0
5392,1
9977,1
28828,1
24395,0
30746,1
16101,1
25604,0
27439,0
21925,1
7694,0
8746,0
17768,1
25331,1
20107,1
29566,1
32474,0
29629,1
25721,1
27367,1
20139,1
26449,1
21894,0
29228,0
25425,0
10076,1
6702,1
3958,0
18291,1
6808,1
26972,1
422,0
3475,0
17,1
22215,1
20564,1
31825,0
24327,0
21452,1
28086,1
30056,1
8017,1
22902,1
643,0
5142,1
27109,1
6334,0
11634,1
26270,1
24031,0
20221,1
24190,1
5233,1
11507,1
5230,1
22635,1
12148,0
9372,0
176,1
730,1
31634,1
15441,1
32203,0
17328,1
25647,1
16007,1
26779,1
28681,1
24529,1
27487,1
6035,0
24160,0
8656,0
25924,1
25006,0
11798,0
8409,0
5274,0
20153,1
7105,1
26202,0
4895,1
4052,1
11728,1
6668,1
10772,1
1687,0
28819,0
15995,1
19885,1
836,1
6194,1
26173,0
10495,1
32412,1
26159,1
21247,1
4932,0
13411,1
31037,1
29266,0
3586,1
9752,0
1525,1
1503,0
11184,0
25155,1
23800,1
1784,1
15203,1
9524,1
25133,1
26946,0
6951,1
9819,0
18947,0
5936,0
13150,1
28809,1
5538,0
27010,0
23263,1
28620,1
14651,1
18422,1
4199,1
24711,1
22791,0
7037,1
10975,1
14930,1
7753,1
29871,0
7175,1
5646,1
22375,0
13326,1
19710,1
20615,1
31529,1
2720,1
24096,1
20962,1
23913,0
918,1
9453,0
12878,0
12829,1
13415,1
8628,0
25427,1
7955,1
14997,0
30917,1
29619,0
7733,0
3227,1
17008,1
20409,1
16710,1
6275,1
18807,1
25283,0
19794,0
2758,1
12046,1
32559,1
15887,0
9123,0
5366,1
27743,1
6415,0
8972,0
22279,0
30147,1
28657,1
6154,1
17406,1
24257,0
6421,1
7993,1
20899,1
30663,1
31417,0
7290,0
26142,1
31341,1
13703,1
8947,1
8340,0
21067,0
9014,0
32445,1
13256,1
12352,1
1982,1
23666,1
27161,0
13325,1
610,1
4482,1
26781,1
5922,1
4850,0
11232,1
26952,1
19228,1
26801,0
4815,1
31802,0
19501,0
25857,0
10730,1
30895,1
24112,1
20374,1
16303,0
3067,1
18043,0
20278,0
28245,0
31677,1
6287,1
22618,1
17444,1
21707,1
32475,1
20689,1
10510,0
11579,1
31567,1
18769,1
23380,0
5339,1
28422,1
25366,1
24737,1
22041,0
30013,1
161,1
17984,1
20235,1
9262,1
24259,1
28177,1
16697,0
24982,1
4856,1
8074,0
256,1
17166,1
31899,1
11639,0
7718,0
31011,0
10951,0
14807,1
3359,0
28779,1
687,1
25027,1
20371,1
2902,1
30012,0
27616,1
29872,0
11388,1
17099,1
10886,1
15964,1
13051,1
29973,1
22227,0
15231,1
10479,0
29111,1
21870,1
27846,1
29392,0
20722,1
29575,1
5724,1
9239,1
8051,0
13341,1
30210,1
8641,1
31255,1
28228,1
1887,0
25664,1
15638,1
4646,1
29615,1
2700,1
11641,1
32529,1
4049,1
7272,0
19624,1
18441,1
31237,1
5658,0
30382,1
23587,0
17761,0
15339,1
8500,0
13656,1
15169,1
14071,1
32007,1
23183,0
7337,0
27802,1
11681,1
1226,0
19014,0
32132,1
20215,1
12483,1
24798,1
24992,1
28219,1
4760,1
15236,1
19123,1
32536,0
23091,1
8046,1
26991,1
7219,1
18860,0
29365,1
9911,1
27219,1
28183,1
25591,1
8266,0
1072,0
29179,1
17286,0
3105,0
12644,1
9586,1
17628,1
16195,1
18355,1
19022,0
21110,1
18191,1
28227,1
10445,0
3313,1
17308,1
5466,1
30552,1
25232,1
3564,1
7832,0
4016,1
24877,1
7383,0
13333,1
23831,1
1434,1
3512,1
18831,1
22876,1
29940,1
29356,0
10654,1
6255,1
11489,1
17690,1
5037,1
21024,0
31630,1
25091,1
1416,1
25544,1
16438,0
24451,1
31719,1
14768,1
10711,1
5986,1
23392,1
10385,0
28509,1
1953,1
13131,1
10458,0
23294,1
26561,1
23126,0
6986,0
9347,0
26430,1
16850,1
20225,1
31544,1
3984,1
7644,1
17214,1
12296,1
16963,1
1401,1
21495,1
22479,1
2319,0
25000,1
11719,1
13195,1
13280,1
10677,1
23657,1
17797,1
25572,1
14542,1
7476,0
10692,0
3933,1
29258,1
26915,1
7749,1
18716,1
6530,0
14738,0
15235,1
5326,1
17833,1
14120,0
13625,0
13018,1
4525,1
9642,1
25164,1
7097,1
23338,1
28499,1
4844,1
29765,1
438,1
26545,0
27603,0
29784,0
14229,0
29122,1
29263,1
17455,1
23559,1
29096,1
27535,1
8914,0
11922,1
15168,1
12505,1
12498,1
22432,0
17650,0
23348,1
11,0
5188,1
1280,1
28616,0
11571,1
3117,1
7019,1
24393,1
9972,0
13012,1
3259,1
27554,1
29636,0
25362,1
12120,0
7599,0
12469,1
15585,1
24215,1
9664,1
13605,1
19226,1
32148,1
3130,1
13162,1
9854,1
2383,1
31985,1
25485,1
4062,1
20675,1
28268,1
18160,1
9754,1
8866,1
1488,1
4048,1
5938,1
19173,1
27434,0
16890,1
1085,1
8412,1
3870,1
4489,1
28283,1
1813,1
3454,1
16997,1
27966,1
31572,1
531,1
21169,1
21819,1
29358,0
30303,0
14012,0
23299,1
8505,0
6205,0
31983,1
8807,1
18436,1
5569,1
30722,0
3585,1
8798,1
12823,1
29118,1
14449,1
10299,1
31968,0
15078,1
15418,0
14686,0
32175,1
22977,1
4853,1
10880,1
18741,1
31752,0
31309,1
31556,1
25996,1
16740,0
24423,1
24249,1
29187,0
16824,1
5712,0
15813,0
16795,1
18968,1
13372,1
28153,0
31024,1
14764,1
8155,1
25026,1
10811,0
9960,1
26660,1
10337,1
11062,1
25422,0
4883,1
18641,1
11885,1
2141,1
13609,1
6260,1
24713,0
6830,1
13096,1
14695,0
8238,1
9856,1
3539,0
7128,1
7205,0
25615,1
23448,1
16627,0
27821,0
25744,1
13509,1
135,0
17451,1
5855,1
1351,0
2488,1
20637,1
9167,1
22627,1
27635,0
1338,1
9954,0
7566,1
5645,1
11607,1
22314,1
1148,0
6797,0
16587,1
29588,1
303,0
27644,0
27933,1
16026,1
1053,0
17271,0
29086,1
21953,1
2109,0
32136,1
19050,1
673,0
19752,1
1894,1
19175,1
20057,0
15259,0
28222,1
10649,1
3885,1
29054,1
28899,0
16808,0
6642,1
32509,1
24207,1
3462,1
21124,0
10278,1
6624,1
25264,1
18296,1
11416,0
24857,1
25360,0
15107,1
30567,1
16887,1
6812,1
10250,1
30879,1
14197,0
11985,0
24041,1
6225,0
28665,1
11722,1
17968,0
683,1
12937,0
21008,1
21423,1
6975,1
3675,1
25302,0
13600,1
32526,1
23661,0
14856,0
11075,1
22384,0
31100,1
2295,1
26553,1
28716,1
29688,0
3503,1
14171,1
4159,1
9010,1
3434,1
15429,1
2475,1
5019,1
13,1
1792,1
19324,1
2577,1
5070,1
29815,1
13184,1
29042,1
403,1
30060,1
24658,1
570,1
9880,1
12503,0
15017,1
13787,0
25120,0
28827,1
21565,1
29661,1
26208,1
20878,1
574,1
16846,1
21695,1
22783,1
10239,1
13474,1
19179,1
13188,1
13594,0
28455,1
12080,1
28068,1
29087,0
32338,1
12971,1
23756,0
27888,1
7121,1
5126,1
16504,1
19525,0
17187,1
32164,0
1038,1
7242,1
3760,0
28008,1
31551,1
13830,0
16349,1
9303,1
2251,1
1040,1
28649,1
17852,1
15151,1
7594,1
27489,1
379,1
14603,1
24235,1
17600,1
6771,1
13752,1
9683,0
15140,1
29725,1
30833,0
32518,0
3179,1
26852,1
16964,0
5066,1
718,1
17359,1
7649,0
11013,1
21642,1
26290,1
18005,0
29036,1
5224,0
2564,1
12855,1
19754,1
32006,1
21378,1
27326,1
21613,1
28852,1
19040,1
14702,0
1698,1
31533,0
12742,1
11170,0
7780,1
16575,1
16538,1
14314,0
4484,1
26170,0
22971,0
25554,0
559,1
971,1
9309,1
17702,0
32462,0
976,1
223,1
30880,0
496,1
28730,0
2652,0
26788,1
14721,1
27715,1
3690,1
28366,0
4266,0
23491,0
27288,1
602,1
28066,1
28968,1
21073,1
7499,0
19899,1
2090,0
18361,1
6607,1
26857,0
31370,0
19721,1
26975,0
30186,1
114,1
3314,1
17666,1
11208,1
19522,1
97,0
25249,0
16767,1
11287,1
21104,0
18668,1
26132,1
15602,1
24941,1
19779,1
13226,1
15173,1
29593,0
6910,1
17682,1
26349,1
24202,1
9876,1
9641,1
2964,1
17291,1
14711,1
9507,1
17083,1
32252,1
21045,1
29686,1
31690,0
11513,0
10565,1
14469,1
4102,1
230,1
18516,1
21457,1
30589,1
19884,1
9657,1
23529,1
6684,1
28208,0
9050,0
19174,1
28685,1
26813,1
4547,1
29508,1
21774,1
26941,1
18304,0
32418,1
32533,0
17808,1
24845,1
5573,1
32479,1
32185,0
30840,0
9430,1
1916,1
19698,1
14633,1
12476,1
28948,1
16274,1
3511,1
571,1
26018,1
16470,0
20864,0
22509,1
13068,1
6153,1
9618,1
6583,1
18712,1
6883,1
21608,1
15110,1
18809,0
9506,0
9429,1
3681,1
4009,1
6279,1
30976,1
7131,0
23268,1
1749,1
21584,1
32167,1
24836,1
32557,0
28467,1
17148,1
18529,1
9724,1
20983,1
28519,0
16764,1
2153,0
12356,1
21572,1
18686,1
13137,1
13887,1
8049,1
6122,1
1830,1
17413,1
22194,0
17627,0
6991,0
22128,0
1073,0
16288,1
12591,0
20810,1
21764,1
23785,1
12674,1
3369,1
21084,1
14317,1
15111,1
29972,1
19644,0
31958,0
18858,1
11247,1
3097,1
9823,1
3642,1
17722,1
7094,1
31722,1
15419,1
27075,0
3656,1
14064,1
28080,1
12699,1
12757,1
29221,1
29750,1
15559,1
8467,0
32120,1
27493,1
26554,0
23210,1
29223,1
2650,1
23121,1
23452,0
27340,1
12902,1
22872,1
26824,1
18419,1
5235,1
25707,0
2561,1
24525,1
17675,0
12309,1
22610,1
26546,1
20651,0
9822,0
8739,1
27505,1
16040,0
18798,1
31780,1
8124,0
19039,1
13793,1
31358,1
7651,1
14590,1
17976,1
5545,1
28760,1
27860,1
2599,0
621,1
1560,1
14338,1
10214,1
23458,1
12670,1
15921,0
11587,0
5933,1
1092,1
4960,1
14024,1
7598,1
2244,1
1237,1
10690,1
31335,0
23449,1
11009,1
317,1
28184,1
28684,1
27156,0
17354,1
30108,1
20273,0
28808,1
4361,1
10563,1
4078,1
12649,1
31288,0
2963,1
31256,0
13731,1
16051,1
23238,1
17667,1
3057,1
9758,1
18275,0
17384,1
24312,1
22855,1
2694,1
4075,0
22307,1
14557,1
28369,1
20489,1
389,1
7506,1
19517,1
15856,1
2321,0
21180,0
20250,1
7928,1
22333,1
27901,1
1429,0
28668,1
21929,1
6713,0
12225,1
1732,1
31554,1
20011,1
2614,0
18018,1
15720,1
10296,0
29877,1
5706,1
30739,1
23148,1
22040,0
9727,1
3292,0
10714,1
30171,1
8907,1
9851,1
15020,1
5772,1
4334,1
23478,1
15830,0
4511,1
1059,0
7904,1
27580,1
16833,0
18707,0
28045,1
10549,1
14874,0
27975,1
25104,0
5473,0
18990,0
27584,1
11769,1
25763,1
14295,1
19447,1
19068,0
12832,0
19163,1
2101,1
5098,0
29081,1
29929,1
11058,1
968,0
7898,1
22942,1
8566,0
26527,1
15712,0
25573,1
28787,1
27433,1
29476,1
20343,0
8303,1
10934,1
28239,1
19740,0
12287,1
14934,1
20633,1
790,0
7818,0
8927,0
19614,1
17141,1
21837,1
15328,1
24577,1
11630,1
29542,1
18689,1
20125,1
18567,1
7885,1
12535,1
1511,0
3881,1
9821,1
5914,1
32363,1
17507,1
26125,1
23820,1
16084,1
26181,1
16751,1
15722,1
2028,1
8880,0
30199,1
25759,1
28090,1
875,0
5241,1
30602,1
13251,1
28786,1
31159,0
32487,1
11278,1
9905,0
25785,0
26376,1
16361,1
4908,0
2868,1
15417,1
30734,0
27277,1
26980,0
8488,1
22419,1
15399,1
157,1
24648,1
2211,1
26918,1
1268,1
12640,1
2230,0
21744,0
11706,0
13693,1
22468,1
3733,0
26523,1
30496,0
7661,1
4763,0
11488,1
27877,1
19589,1
21473,0
292,1
14021,1
9130,0
19873,1
13311,1
32184,1
9746,1
32023,1
4153,1
15028,1
17035,1
30868,1
10816,1
4746,0
29173,0
594,1
21182,1
27313,1
9205,0
12664,1
16446,1
10087,1
14833,1
32428,1
16761,1
29509,1
8204,1
18671,1
16542,1
31105,1
12734,1
7207,0
25985,1
8910,0
13667,1
25371,1
22299,1
3251,1
17823,0
14479,1
26291,1
2904,1
25383,0
21162,1
10146,1
25984,1
23500,1
666,1
21529,0
19259,1
4911,1
20969,1
27526,1
20290,0
23165,1
3589,1
7308,1
1635,0
9759,1
19319,1
31104,0
16225,0
12030,0
4620,1
25975,1
9547,0
4843,1
13017,1
18096,1
32340,1
25369,0
24060,0
13166,0
9300,1
5242,1
30831,0
30139,1
26574,1
14953,1
26361,1
27046,1
21993,0
30446,1
12880,1
23495,1
24805,1
17161,1
5797,1
32302,0
7714,0
2643,0
23726,0
1903,1
12268,1
20602,0
13245,1
32105,1
365,1
26751,1
12813,1
1462,0
31824,1
26293,1
3968,1
18031,1
23220,1
3275,1
7543,0
4465,0
17605,1
29882,1
28282,1
20184,1
24868,1
25244,1
22212,1
21514,0
10441,1
9056,1
22218,1
31435,0
30367,1
13418,1
26280,1
14416,1
30898,1
24348,0
19446,1
9879,1
65,1
1352,1
23896,0
5601,0
2551,1
16251,1
2302,1
1660,1
8261,1
166,1
15697,1
524,0
6649,0
13668,1
25963,0
25345,1
13092,0
17114,1
1915,0
17087,1
16744,1
9679,1
8363,0
28443,1
23517,1
25751,0
24375,1
5290,0
2954,1
24977,1
22163,1
19113,1
31590,1
11947,1
26722,1
27746,1
7395,1
25968,1
28734,1
23524,1
21842,1
26682,1
22137,0
14126,1
23606,1
12497,1
22847,0
20777,1
30588,1
19171,1
6457,0
3342,1
31005,1
3956,1
31675,1
25932,1
3301,1
3235,1
12611,1
28360,1
29705,1
9360,1
16365,1
24296,1
31085,1
27177,1
4654,0
18374,1
16898,1
8655,1
19917,1
18044,0
8707,1
17258,1
1766,1
13906,1
25386,1
23935,1
7786,0
31462,1
26567,0
5964,1
28765,1
28860,1
25211,0
17764,0
9736,0
32444,1
29387,1
12297,1
28752,1
9344,1
25023,0
19893,0
20421,1
19080,0
24021,1
25634,0
30217,0
1421,1
9122,1
4399,1
2831,1
13835,1
2805,1
30054,1
3470,1
20671,1
5268,1
22240,1
17363,1
26502,1
2287,0
20571,1
16757,0
29501,0
13911,1
19172,1
32037,1
31728,1
30789,1
24137,1
7676,0
14244,1
1394,1
14276,1
873,0
15759,1
19359,1
22528,1
12308,1
4986,1
32031,1
16585,0
5278,1
21568,1
24189,1
25073,1
10940,1
9423,1
22192,1
19087,1
14963,1
9852,0
3758,0
21675,1
22261,1
29925,1
2391,1
17305,1
27353,1
4837,1
6680,1
15420,0
18696,1
894,0
16275,1
23080,0
24808,1
9049,1
23742,1
22588,1
13158,1
20418,1
16358,1
32162,1
10282,1
23298,1
31770,1
30919,1
14662,1
3327,1
21653,1
26071,1
7822,1
7292,1
3598,1
21255,0
25473,1
9224,1
17677,1
11560,1
15428,1
24103,1
11898,1
13614,1
18575,0
12189,1
32224,1
21418,1
28484,1
8288,1
17740,1
15567,0
21405,1
24476,0
10919,0
1615,0
5315,1
14132,1
17272,1
8704,1
13338,0
21283,0
24169,1
22996,1
27538,1
6302,1
12421,1
28843,1
5705,1
23163,1
7212,1
29821,1
16776,1
5980,0
837,0
19908,1
25435,1
30288,1
7925,1
26825,0
32457,0
22565,1
30157,1
29032,0
2960,1
2259,1
30173,1
27295,1
1031,1
26379,1
2707,0
28959,1
9934,1
29984,1
1912,1
10803,1
22455,0
24911,1
10729,0
23271,1
26883,1
21681,0
4633,1
18421,1
21384,1
14465,1
5396,1
18719,1
29887,1
6084,0
17528,1
11246,0
20607,0
5184,0
4787,1
24492,1
14547,1
24125,0
21543,1
14034,1
5776,1
2166,1
13307,1
13987,1
18975,1
14567,1
5424,1
32117,0
14282,0
7359,0
3923,1
24672,1
26965,1
32519,0
30055,1
8736,1
9284,1
8634,0
11155,0
1769,0
18253,1
27139,1
8631,1
14279,0
4596,1
7003,1
21469,1
26737,1
10304,1
25356,0
12642,1
2950,0
23107,1
7065,1
5085,0
22024,1
2012,1
3347,1
20784,1
20956,1
27818,1
15927,1
1791,1
3719,1
3785,1
31834,1
11954,1
1947,1
14814,0
16321,1
4138,1
3668,1
12501,1
30330,0
7799,1
31986,0
23191,0
24177,1
12586,1
9519,1
29820,1
31406,0
136,1
6475,0
21872,1
29685,1
14728,0
16569,0
4864,1
7744,1
21496,1
29469,1
899,1
28285,1
26086,1
31970,1
18739,0
12408,1
29762,1
8435,1
11230,0
31882,1
2665,0
26905,0
11404,0
18048,1
883,0
24329,0
14036,0
12324,0
31034,1
32202,1
15278,0
30103,0
13291,1
6282,1
2298,1
28495,1
862,1
10977,1
7480,1
2912,1
17785,1
17029,1
22243,1
4096,0
3148,1
20238,1
15522,1
30000,1
21701,0
3515,0
8520,1
6901,1
31249,1
25590,1
24181,1
29598,1
14500,1
12010,1
19688,1
15057,1
5033,0
28521,1
20534,1
2439,1
5858,1
2542,1
18703,1
12178,1
1220,0
11677,1
20058,1
452,0
1000,1
10223,1
27034,1
28710,1
5893,1
6293,1
23876,1
16603,1
25956,1
23686,0
26463,1
18972,1
29351,0
23901,1
9082,1
2142,1
12224,0
4382,1
28831,1
4023,1
19836,1
22037,1
13812,1
12162,0
1360,1
2385,0
20606,1
9937,1
20044,1
5093,1
23226,1
6500,0
7123,0
8458,0
12920,0
7526,1
30398,1
10290,0
28527,1
11398,0
29161,1
19980,1
18824,1
15178,1
18321,0
22245,1
29346,1
8218,1
84,0
25824,1
20812,1
16766,1
22881,1
27931,1
25169,1
24590,0
27867,1
9809,1
30671,1
8670,1
23583,1
6467,1
30447,1
12065,1
3692,0
5900,1
20442,0
28212,1
8837,1
20521,1
5731,1
3842,1
9274,0
2071,1
31353,1
255,0
13209,0
19408,1
8647,1
10074,1
30484,0
3799,1
28713,1
15361,1
29711,1
19833,1
20730,1
31395,1
11435,0
1463,0
9217,0
1763,1
30521,0
5763,1
19903,1
7632,1
2413,1
10667,0
24192,1
17959,1
31521,1
28714,1
14014,1
27488,1
21728,1
15757,0
19867,1
7574,1
22252,0
2081,0
1984,0
10562,1
13621,1
13977,1
6768,1
31473,0
6819,1
4591,1
13848,1
17923,1
27296,1
28468,1
10099,0
7017,1
31601,1
14842,1
16614,1
14799,1
11853,0
919,1
22310,1
6055,1
14290,1
15442,1
20431,1
15026,1
29676,0
126,1
9567,0
24116,1
26528,1
31019,1
15159,1
9375,1
25762,0
17686,1
5822,0
9857,0
11675,1
4722,1
18822,1
2822,1
26780,0
14087,1
27771,0
29617,1
21717,1
15027,1
11457,1
21479,1
25217,1
12557,1
29281,1
7341,1
6118,1
1747,1
19550,0
29022,1
29445,1
31485,1
27929,1
30237,1
4157,1
15407,1
18626,1
11418,1
10998,1
30309,1
1914,1
16932,1
23510,1
20636,1
31971,1
2697,1
17179,0
7309,0
25116,1
16985,1
13186,0
8603,1
13944,0
15509,1
28122,1
22221,1
6913,1
28839,1
27781,0
28837,1
17931,1
8941,1
8201,1
10595,1
6698,1
12410,1
3919,1
6824,1
5053,0
16356,1
17818,1
25927,1
6763,0
19075,0
19810,0
31712,1
31643,1
11107,0
13794,0
6253,1
8827,0
14586,0
3362,1
2069,1
7461,1
32534,1
8319,1
21294,1
8848,1
31613,0
6382,0
24689,0
20701,1
18669,0
19453,1
5586,1
5591,1
14713,1
16237,1
5042,1
7385,0
18069,1
17002,0
12415,1
2307,1
8825,0
30970,0
9435,1
14051,1
59,1
18367,1
325,1
29506,1
23951,1
19052,1
15305,1
28731,1
14655,0
4845,1
21619,1
22156,0
20790,1
13394,0
24675,1
11337,1
11309,0
5714,1
24353,1
11349,1
25165,1
25494,1
17571,1
15247,1
28409,1
10990,1
20477,0
29884,1
20260,1
18239,1
6919,1
7567,1
14812,1
24880,1
4255,0
31976,1
13924,0
23706,0
23207,1
26265,1
25852,0
12236,1
24989,0
31004,1
10991,1
18402,1
4570,1
723,0
3557,1
19713,1
30039,1
9173,0
10724,1
29699,0
13663,1
27486,1
25977,1
24185,1
12582,1
6615,1
6773,1
16395,1
7967,1
26129,0
18498,1
6789,1
19733,0
13224,1
12985,1
30986,1
4163,1
6805,1
4697,1
6065,1
15530,1
8601,1
29313,0
4544,1
29790,0
24121,1
21552,1
20738,1
23563,0
21430,0
24499,1
17830,1
7635,1
5336,1
20033,1
11163,1
26023,0
21107,1
5291,1
5058,0
23198,1
10331,0
25937,1
22282,0
31209,1
19111,1
11043,1
29195,1
25234,1
27978,0
7524,1
8681,1
24407,0
10301,1
7532,0
7460,0
14092,1
17042,0
28830,0
22571,1
28800,1
5096,1
13156,1
7585,1
1364,1
12404,1
16473,1
21323,1
20719,1
22769,1
24731,1
10865,1
5297,1
26205,1
29797,1
9287,1
9121,1
18836,1
11008,1
4765,0
30800,1
18508,0
11204,0
31414,1
27244,1
17948,1
15644,0
28216,1
7845,1
15575,1
3721,0
28757,1
10838,1
31918,0
5429,0
4961,0
23684,1
26247,0
18450,0
22838,1
13334,1
2228,0
6514,1
24795,1
25499,1
16677,1
14527,1
22193,0
5245,1
11814,0
3964,0
25385,1
25439,0
19250,0
16313,1
6505,1
10662,1
29496,1
19839,1
13785,1
16367,1
8851,1
436,1
414,1
9420,1
7877,1
11189,0
19440,1
22000,0
14872,1
22843,1
7521,1
7553,0
21924,1
4538,1
25719,1
31742,0
14636,1
9109,1
2386,0
29905,1
31344,1
28485,1
1102,1
5588,0
25687,1
25677,1
27377,1
20783,1
9,0
10966,1
19660,0
5240,1
17954,1
25261,0
6214,1
13694,1
21270,1
26005,1
1722,0
29708,0
18676,1
3026,1
29224,1
26194,1
24292,1
14271,1
5798,0
7926,1
25346,1
16016,1
6566,1
21760,1
5272,1
30984,1
5417,1
29519,1
586,1
8116,1
20643,1
4055,0
31814,1
25033,1
14754,1
10104,0
22504,1
724,0
25858,0
29776,1
26899,0
23143,1
11923,1
11875,1
1474,1
14387,1
7709,0
26445,1
9378,0
20597,1
3628,1
8719,1
12786,1
10373,1
21558,1
31650,1
6143,0
21325,0
19029,0
6720,1
17019,1
12654,1
14947,1
27865,0
23454,1
11903,1
31160,1
30058,0
29683,0
22190,1
5358,0
2010,1
24488,1
14009,1
32328,1
2286,0
17826,1
14498,1
5486,1
18681,0
895,1
25859,0
30228,1
1668,1
1321,1
548,1
31147,1
15851,1
11020,1
7084,0
20999,1
10980,0
10360,1
27481,1
14162,1
27008,1
24817,1
27686,1
4045,1
31892,1
22914,1
5174,1
22289,0
12665,0
16719,0
30982,0
30404,0
32368,1
27286,1
22201,1
28901,1
5778,1
20840,1
7147,0
1965,1
21445,1
25688,1
3420,1
28488,1
27765,1
1443,1
4709,0
8127,1
27070,1
28329,0
9407,1
31746,1
28520,1
10365,0
14908,1
30527,1
29091,1
23659,1
30008,1
24335,1
19341,0
27830,1
20573,1
32372,0
29749,1
6851,1
18960,0
15077,0
23394,1
1680,1
12430,1
12455,1
7648,0
2769,1
18706,1
25495,1
16596,0
7302,1
5283,1
7377,0
26324,1
4728,1
9661,1
5814,1
25594,1
10116,1
5153,1
30071,1
24728,1
12084,1
23407,1
23249,0
26162,1
20002,1
1153,1
29341,0
1270,1
29994,1
21611,1
8296,1
23709,0
12038,1
25442,1
4905,0
25523,1
29909,0
23054,1
9025,1
5975,1
30376,1
23018,0
20685,1
18451,1
28479,1
2728,1
4762,1
4552,1
26403,1
32172,1
18101,0
15032,0
15667,1
7789,0
758,0
22529,1
19147,1
31789,1
15320,0
9511,1
15540,1
13126,1
14671,0
24064,0
23042,1
3173,1
15713,1
11380,1
6142,1
21751,1
3745,1
13015,0
30980,0
7975,0
25020,1
28337,0
2326,1
5568,0
5533,1
19375,1
22087,0
18882,0
17323,1
20690,0
15686,1
3233,1
20382,0
6504,1
12603,1
27246,1
29550,1
25410,1
30128,1
793,1
8230,1
8181,1
444,1
12262,0
28151,1
6248,1
25957,1
18568,1
3558,1
21974,1
9533,1
26646,0
450,1
12179,0
10617,1
16529,1
17570,1
24958,1
27354,1
31035,1
29643,1
29514,1
2262,1
27330,1
29264,0
13143,1
3674,0
6227,0
22119,1
11509,1
22411,1
26016,1
18825,0
4268,1
14555,1
6029,1
8665,0
5872,1
23866,1
30291,1
2982,1
5510,1
4363,1
28209,0
2649,1
12901,1
7410,1
28599,1
19499,0
925,1
30344,1
24473,1
27482,1
17640,1
31476,1
6390,1
26877,1
20745,1
29853,1
5032,1
17661,1
10320,1
9961,1
29558,0
10623,1
2714,1
12884,1
25131,1
8013,0
30024,1
3102,1
15187,0
24866,0
6393,1
28746,0
4865,0
28413,1
25690,1
28281,1
31531,0
24666,0
2704,1
24815,0
11313,1
12059,1
32096,1
29823,1
14301,1
19985,1
14356,0
12232,0
23277,1
10210,1
30887,1
30136,1
20642,0
7860,1
14342,0
3816,1
1827,1
22269,1
21076,1
8803,1
28992,1
25237,1
16333,1
18301,1
10453,0
31703,0
22078,0
14581,1
3643,1
14236,0
17532,1
25672,1
13797,1
21650,1
18279,1
5711,0
8459,1
14477,1
29594,1
18225,1
31623,0
1174,1
19474,0
9958,1
2098,0
25840,0
1251,1
20744,1
6465,0
8997,1
27315,1
32217,1
15392,1
5644,1
30482,0
15218,1
18573,0
9000,1
22808,1
28331,1
32111,1
32460,1
18363,1
4878,0
31230,1
7375,1
8650,1
7672,1
7549,1
16418,0
4521,1
25262,1
27588,1
951,0
22935,1
23418,1
23313,0
17685,0
17249,1
3324,1
23821,1
21052,1
15762,0
16553,0
29390,1
2716,0
16563,1
21846,1
31855,1
5210,1
10720,1
25783,1
24637,1
24462,1
18910,0
30034,0
18295,1
21754,0
30544,1
22159,1
927,0
28654,1
11866,0
24066,1
14167,1
14473,1
27778,1
24811,1
24154,0
27565,1
11790,1
4909,1
8849,1
7222,0
13011,1
2581,1
30962,1
5213,1
13318,1
26305,0
20869,0
23749,1
25200,1
9434,1
11521,0
31945,1
19663,1
6502,1
18254,1
20710,1
6306,1
23718,1
7809,1
7958,0
13541,1
8200,1
8765,1
29944,0
853,1
13240,1
1531,0
11612,0
17848,1
26103,1
3280,1
19498,1
11996,1
4378,0
8083,1
13947,0
4214,1
20629,0
2057,1
5930,1
619,0
24917,1
23996,1
1972,0
28741,1
26659,1
21343,1
21275,1
32527,1
6627,1
3242,1
18735,1
11353,1
205,1
27749,1
23168,1
759,1
32556,1
18328,0
13469,1
324,1
3722,0
20190,1
1150,1
15581,0
11642,1
3750,1
18828,0
11599,1
20059,1
27858,1
25603,1
8886,1
8326,1
12234,1
5063,1
25972,0
13982,0
9748,1
8659,1
29831,1
31430,0
6096,1
9901,1
7612,1
22960,1
16888,1
17924,1
21303,1
6409,1
11555,0
9473,1
3740,0
15726,0
15513,0
19505,1
7474,1
18803,1
21400,1
13778,1
8716,1
9896,1
4973,1
29474,1
12217,1
5160,0
22533,1
1327,0
14517,1
24168,1
28162,1
4350,1
22979,1
27917,1
22530,1
25172,0
6200,0
26696,1
30911,1
15105,0
18709,0
30603,1
30006,0
3124,1
12935,1
22466,1
23047,1
15336,1
3224,0
15299,1
2393,1
17789,0
6088,1
2788,1
29952,1
16834,1
26792,1
30756,1
22214,0
10426,1
6032,0
19456,1
13905,0
31616,1
13167,1
28348,0
29961,1
24360,1
6831,1
4913,1
1256,1
